group,variant,parameter,method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,available_cameras,missing_cameras,source,failure_reason,note,est_pitch_deg,est_roll_deg,est_rvec_x,est_rvec_y,est_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_yaw_deg,gt_pitch_deg,gt_roll_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,gt_tx_m,gt_ty_m,gt_tz_m,gt_yaw_deg
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam0-cam1,cam_edge_0,cam_edge_1,101.03842643808866,27.112550451188287,33.494110569398394,10.449739359751884,5.069131069576643,5.404072175270627,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,37.51531354900062,141.2000125518503,0.019016787420129737,2.340289747777396,0.711659174705672,-4.39759101248925,-1.3924668784769239,2.8153552803780753,165.42928355418707,57.450670973219815,115.90214977992046,0.059735247464964884,1.862313170365479,0.6890226811483596,-4.590674262084118,-0.9808404021811508,1.913047758273379,138.4497834938831
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam0-cam3,cam_edge_0,cam_edge_3,110.08488249081425,27.203372597635568,81.27609930427604,10.127763888095876,3.819152918656321,4.6319139116990815,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,70.54484363576304,57.34867931426884,-0.013914228354441959,1.4080348141683563,0.49735465785057453,-4.528961080021403,-0.6589084619666032,0.7134267024661085,76.55520503276344,50.53923196926396,21.20580374270508,0.057800683779278175,0.9425257326838135,0.4222289727329982,-3.81680220975047,-0.1063958311610107,0.0814237977288359,36.24433498574047
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam0-cam5,cam_edge_0,cam_edge_5,399.23252758195883,35.446233198079454,216.72731963958572,44.21609946133452,5.6679279645010325,3.5006547681051754,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-70.64271022072673,49.44745576430449,0.07753947088199901,-1.3595709686427868,-0.3432041069858391,3.2345924361708542,0.8580361672772483,-1.0275064539787413,-59.50357999102731,-59.18839253897587,121.10918727720495,-0.005927455730751903,-1.890899029153531,-0.659747852386118,5.239989224744797,-0.7565583592593794,2.023744001687466,-144.80607014753681
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam1-cam3,cam_edge_1,cam_edge_3,9.9117812816249,0.3083434178214181,5.7945072626551575,2.0935118287336505,2.1721826797050396,2.230127752331591,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-52.03846329535195,5.031919054336268,-0.07444988808342734,-0.9114328279694852,-0.27857060513969045,1.5272480293496364,-0.3982096768808595,1.5755672952323072,-19.62669956064106,-52.158716168945,5.145378882018563,-0.07152290562849595,-0.9138098031455153,-0.27444766234862317,1.5443865298310695,-0.3757221990345858,1.4805676849234315,-19.440987313922378
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam1-cam5,cam_edge_1,cam_edge_5,154.965504231605,11.82993146437998,99.74101661804636,7.294603010723481,9.833844654272022,8.836434488091559,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,38.20983921708607,147.07881488770894,0.05836440117420495,2.3643104929121574,0.5866341251551935,-3.069792663218954,-1.3187093615310732,8.180461667106039,165.4849147807624,43.91477015093176,133.3021054862451,0.07074491249427355,2.174340618010422,0.7301083985994897,-3.9715362540357773,-2.490397692472714,8.644612183352152,156.5275178587406
moving_cam/fov,fov_40deg,40 deg,AP01,OK,cam3-cam5,cam_edge_3,cam_edge_5,158.6243986942562,11.712249611496187,118.58402364343607,6.964750105500832,9.285515073252315,8.099674836817954,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,,,-13.991830906,148.105534403,-0.02727374658738859,-2.7840218073412846,-0.7862054299348272,2.734150629,-1.767421945,7.41656069,-177.106069432,-7.866545909544569,141.70501809791045,-0.15963022206593686,-2.8589394874323952,-0.9996874983186076,2.8983748134908356,-3.1018777282117975,8.2582424386392,176.3434827013253
moving_cam/fov,fov_40deg,40 deg,AP02,OK,cam0-cam1,cam_edge_0,cam_edge_1,4.922697148117496,1.0091095726390364,4.7423150839779105,0.14854740981040968,5.069131069576643,5.116554220416422,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,56.64892866217145,114.78430307267469,0.07083839229577191,1.8598416170063619,0.7063429140912241,-4.6391479667456075,-0.9866419312925387,1.9193673261042368,137.58849889797213,57.450670973219815,115.90214977992046,0.059735247464964884,1.862313170365479,0.6890226811483596,-4.590674262084118,-0.9808404021811508,1.913047758273379,138.4497834938831
moving_cam/fov,fov_40deg,40 deg,AP02,OK,cam0-cam3,cam_edge_0,cam_edge_3,6.015655018624493,1.000390094895742,3.2775598392324135,0.7535470749648334,3.819152918656321,3.8519285170486453,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,50.10280311296524,22.610509965418554,0.07469169486927274,0.9420970362157295,0.42908496828020193,-3.8504009300513746,-0.05761034023627376,0.09190770919756686,37.24831830025447,50.53923196926396,21.20580374270508,0.057800683779278175,0.9425257326838135,0.4222289727329982,-3.81680220975047,-0.1063958311610107,0.0814237977288359,36.24433498574047
moving_cam/fov,fov_40deg,40 deg,AP02,OK,cam0-cam5,cam_edge_0,cam_edge_5,401.84077793206666,27.22177547080555,47.898288735387155,39.50628759196979,5.6679279645010325,6.146910851854904,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-62.84662329001103,123.086417690544,-0.5011809340754739,-1.8612186808929145,-0.9267388457984169,3.7881259276410946,-4.496436185779569,1.793509577392037,-173.4994139680662,-59.18839253897587,121.10918727720495,-0.005927455730751903,-1.890899029153531,-0.659747852386118,5.239989224744797,-0.7565583592593794,2.023744001687466,-144.80607014753681
moving_cam/fov,fov_40deg,40 deg,AP02,OK,cam1-cam3,cam_edge_1,cam_edge_3,3.2410796234227517,0.15418295052514602,2.4366941063666214,0.5605661172886033,2.1721826797050396,2.196549620768706,cam_edge_0;cam_edge_1;cam_edge_3;cam_edge_5,,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,,,-52.185652847306336,5.388846899494272,-0.06900826368426394,-0.914793138383508,-0.2751246897323634,1.550830019694255,-0.3680451924544834,1.5113898315211087,-19.605881453260665,-52.158716168945,5.145378882018563,-0.07152290562849595,-0.9138098031455153,-0.27444766234862317,1.5443865298310695,-0.3757221990345858,1.4805676849234315,-19.440987313922378
