variant,method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
ceiling_bright,AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,6.44402749133549,1.0444558799421475,0.6343744060806022,-1.6923089170990289,2.0732088651825524,0.58780793,-1.7345552666901032,2.087328294440571
ceiling_bright,AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.080474366190733,0.7669963903699724,-3.996641102966131,0.5615167576647844,2.2128969964018657,-3.97416732,0.4750864931681852,2.131542681522701
ceiling_bright,AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.724729363511866,1.0241351742885634,-3.1698277195427194,-1.5088362002501108,2.1538372777729564,-3.22735583,-1.5632142665839586,2.0542108949897364
ceiling_bright,AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,26.0794276189945,1.773641457287497,5.777238066428249,0.1653648527235263,1.9719003027123554,5.85885887,0.3484195331450478,2.1387615711167207
ceiling_bright,AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,1.5365469915467365,0.3669302785975838,0.588374340838947,-1.7401149538178915,2.1016414605307747,0.58780793,-1.7345552666901032,2.087328294440571
ceiling_bright,AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.7953085302995904,0.14203595203260022,-4.001967500729254,0.4723781495465267,2.1304519000577016,-3.97416732,0.4750864931681852,2.131542681522701
ceiling_bright,AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,2.056173512874597,0.06300606845999915,-3.2432771992261897,-1.5682298070798324,2.042205091934451,-3.22735583,-1.5632142665839586,2.0542108949897364
ceiling_bright,AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.516967309943647,0.1997473858440691,5.902014009116496,0.36170310439036857,2.137544989546801,5.85885887,0.3484195331450478,2.1387615711167207
ceiling_bright,AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,0.7214980928041631,0.03702664367015068,0.5886716798744979,-1.7416183890222066,2.086135738836814,0.58780793,-1.7345552666901032,2.087328294440571
ceiling_bright,AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,2.0939227941194116,0.011188486672071922,-3.9943243210648656,0.48050757818424134,2.129881834722729,-3.97416732,0.4750864931681852,2.131542681522701
